sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;industria;fabrica de;altavista;3;16.0;20/01/2016;6000000.0;microempresarial
femenino;comercio;fabrica de;girardot;3;5.0;19/04/2018;7800000.0;microempresarial
femenino;comercio;productos de belleza;robledo;3;7.0;2/03/2017;4000000.0;microempresarial
femenino;agropecuaria;criadero de animales;san_javier_no.1;2;13.0;2/03/2017;4000000.0;microempresarial
masculino;comercio;comidas rapidas;manrique_central_no._1;1;4.0;7/12/2018;7800000.0;microempresarial
femenino;comercio;tienda;robledo;2;7.0;18/01/2018;2000000.0;microempresarial
masculino;comercio;variedades;robledo;1;7.0;4/03/2016;6000000.0;microempresarial
masculino;industria;fabrica de;cabecera_san_antonio_;2;80.0;30/09/2016;6800000.0;microempresarial
femenino;comercio;distribuidora de;belen;3;16.0;1/02/2017;3000000.0;microempresarial
femenino;comercio;granero;castilla;3;5.0;11/10/2018;5000000.0;microempresarial
femenino;comercio;productos de mar;el_salvador;2;9.0;16/03/2018;7800000.0;microempresarial
masculino;servicio;mantenimiento en;san_javier_no.1;2;13.0;6/04/2018;7000000.0;microempresarial
femenino;agropecuaria;criadero de animales;cabecera_san_cristobal;3;60.0;2/05/2018;6000000.0;microempresarial
femenino;industria;marqueteria;manrique_oriental;1;3.0;16/12/2016;6800000.0;microempresarial
femenino;comercio;comidas rapidas;playon_de_los_;3;2.0;27/10/2016;4000000.0;microempresarial
femenino;comercio;tienda;robledo;1;7.0;30/04/2018;7800000.0;microempresarial
femenino;industria;fabrica de;popular;2;1.0;2/11/2018;7800000.0;microempresarial
femenino;comercio;variedades;buenos_aires;3;9.0;13/04/2016;3000000.0;microempresarial
femenino;servicio;peluqueria;robledo;3;7.0;4/08/2016;6000000.0;microempresarial
femenino;industria;fabrica de;belencito;2;13.0;27/02/2018;780.0;microempresarial
masculino;comercio;ferreteria;manrique_central_no._1;3;4.0;22/09/2017;7300000.0;microempresarial
masculino;industria;fabrica de;san_javier_no.1;2;13.0;30/08/2017;5000000.0;microempresarial
femenino;servicio;fabrica de;cabecera_san_antonio_;3;4.0;25/09/2017;7000000.0;microempresarial
masculino;comercio;comidas rapidas;andalucia;2;2.0;8/09/2016;6890000.0;microempresarial
masculino;servicio;variedades;belen;3;16.0;4/11/2016;28000000.0;empresarial ed.
femenino;comercio;tienda;belen;3;16.0;8/05/2019;8000000.0;microempresarial
masculino;comercio;marroquineria;la_candelaria;3;10.0;22/03/2017;7700000.0;microempresarial
femenino;comercio;tienda;popular;2;1.0;16/01/2018;4300000.0;microempresarial
femenino;agropecuaria;criadero de animales;santa_elena_central;3;90.0;20/11/2017;14754000.0;microempresarial
femenino;comercio;comidas rapidas;el_chagualo;3;10.0;16/08/2018;7800000.0;microempresarial
femenino;comercio;fabrica de helados;manrique_oriental;2;3.0;1/03/2018;4000000.0;microempresarial
femenino;servicio;productos de belleza;villa_hermosa;3;8.0;21/03/2018;7800000.0;microempresarial
femenino;comercio;fabrica de;manrique_oriental;1;3.0;3/04/2018;6000000.0;microempresarial
masculino;industria;fabrica de;boyaca;3;5.0;17/04/2018;7300000.0;microempresarial
femenino;servicio;peluqueria;carpinelo;1;1.0;5/03/2018;5000000.0;microempresarial
femenino;comercio;tienda;brasilia;2;4.0;30/04/2018;6000000.0;microempresarial
femenino;comercio;mantenimiento en;granizal;2;1.0;26/07/2017;7000000.0;microempresarial
masculino;servicio;comidas rapidas;belen;3;16.0;14/09/2017;2500000.0;microempresarial
femenino;servicio;peluqueria;villa_niza;2;2.0;25/08/2017;1500000.0;microempresarial
masculino;comercio;comidas rapidas;aranjuez;3;4.0;2/03/2018;7000000.0;microempresarial
femenino;comercio;fabrica de calzado;robledo;3;7.0;24/10/2017;7370000.0;microempresarial
femenino;servicio;tienda de helados;san_javier_no.1;2;13.0;5/04/2017;3000000.0;microempresarial
femenino;servicio;comidas rapidas;barrio_caicedo;2;9.0;20/05/2016;6000000.0;microempresarial
femenino;comercio;variedades;tejelo;3;5.0;22/06/2018;2500000.0;microempresarial
femenino;comercio;comidas rapidas;manrique_oriental;2;3.0;12/03/2018;3000000.0;microempresarial
masculino;comercio;variedades;manrique_central_no._1;2;4.0;22/09/2016;5000000.0;microempresarial
masculino;comercio;comidas rapidas;campo_valdes_no._1;3;4.0;12/06/2018;2000000.0;microempresarial
femenino;comercio;variedades;campo_valdes_no._1;2;4.0;16/11/2017;7300000.0;microempresarial
femenino;comercio;tienda;el_salvador;3;9.0;5/08/2016;2000000.0;microempresarial
femenino;servicio;variedades;alfonso_lopez;2;5.0;27/11/2017;7000000.0;microempresarial
masculino;comercio;fabrica de alimentos;olaya_herrera;1;7.0;25/07/2016;2000000.0;microempresarial
masculino;industria;fabrica de;robledo;2;7.0;28/07/2017;7377000.0;microempresarial
masculino;agropecuaria;viveros;altavista;2;16.0;15/06/2017;14000000.0;microempresarial
femenino;comercio;tienda;boston;3;10.0;17/03/2016;5000000.0;microempresarial
masculino;industria;fabrica de;aranjuez;1;4.0;4/07/2018;6000000.0;microempresarial
femenino;industria;fabrica de alimentos;campo_valdes_no._1;2;4.0;12/07/2018;1100000.0;microempresarial
femenino;industria;fabrica de alimentos;santa_cruz;2;2.0;22/12/2016;5000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;24/09/2018;3000000.0;microempresarial
femenino;comercio;tienda;20_de_julio;1;13.0;13/02/2017;7377000.0;microempresarial
masculino;servicio;barberia;tricentenario;3;5.0;22/11/2016;6890000.0;microempresarial
femenino;comercio;comidas rapidas;moravia;2;4.0;11/08/2017;6000000.0;microempresarial
masculino;industria;fabrica de;belen;3;16.0;16/05/2018;780000.0;microempresarial
femenino;comercio;variedades;belen;2;16.0;7/04/2016;5000000.0;microempresarial
femenino;servicio;comidas rapidas;el_salvador;2;9.0;16/08/2016;3000000.0;microempresarial
femenino;comercio;restaurante;aranjuez;3;4.0;17/04/2017;6000000.0;microempresarial
femenino;comercio;almacen de ropa en;robledo;3;7.0;7/06/2018;6500000.0;microempresarial
femenino;industria;fabrica de;andalucia;2;2.0;20/03/2018;7000000.0;microempresarial
masculino;industria;fabrica de;robledo;2;7.0;14/07/2016;4000000.0;microempresarial
masculino;industria;carpinteria;san_pablo;2;1.0;10/05/2018;6000000.0;microempresarial
masculino;comercio;charcuteria;doce_de_octubre_no.1;2;6.0;9/08/2016;6000000.0;microempresarial
femenino;comercio;productos de belleza;robledo;2;7.0;22/03/2018;78000000.0;microempresarial
femenino;comercio;tienda;manrique_central_no._2;1;3.0;16/06/2016;6000000.0;microempresarial
femenino;comercio;tienda;francisco_antonio_zea;3;5.0;13/03/2019;2000000.0;microempresarial
masculino;agropecuaria;criadero de animales;pajarito;2;7.0;31/05/2018;2500000.0;microempresarial
femenino;comercio;almacen de ropa en;bombona_no._2;3;9.0;12/09/2016;6890000.0;microempresarial
femenino;comercio;miscelanea;robledo;3;7.0;2/05/2018;2800000.0;microempresarial
masculino;servicio;papeleria;robledo;2;7.0;9/11/2016;6890000.0;microempresarial
femenino;comercio;granero;manrique_central_no._1;2;4.0;13/02/2017;7377000.0;microempresarial
femenino;comercio;comidas rapidas;guayabal;2;15.0;18/12/2017;2000000.0;microempresarial
masculino;comercio;panaderia;villa_hermosa;2;8.0;31/05/2017;6000000.0;microempresarial
femenino;servicio;servicios;robledo;3;7.0;5/06/2017;7300000.0;microempresarial
masculino;industria;fabrica de calzado;andalucia;2;2.0;31/05/2017;7000000.0;microempresarial
femenino;comercio;variedades;san_diego;2;10.0;21/11/2017;7370000.0;microempresarial
femenino;comercio;almacen de ropa en;villatina;2;8.0;20/12/2018;2000000.0;microempresarial
femenino;comercio;variedades;manrique_central_no._2;2;3.0;28/03/2016;3000000.0;microempresarial
masculino;industria;panaderia;san_javier_no.1;2;13.0;11/07/2018;4000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;29/01/2018;2000000.0;microempresarial
masculino;comercio;fabrica de alimentos;manrique_central_no._2;2;3.0;12/07/2016;6000000.0;microempresarial
femenino;servicio;fabrica de alimentos;boyaca;3;5.0;30/05/2019;8281000.0;microempresarial
masculino;comercio;papeleria;enciso;1;8.0;24/09/2018;1500000.0;microempresarial
femenino;comercio;papeleria;robledo;1;7.0;28/02/2017;6000000.0;microempresarial
femenino;comercio;miscelanea;robledo;2;7.0;5/12/2017;6500000.0;microempresarial
femenino;comercio;variedades;castilla;3;5.0;12/03/2019;8200000.0;microempresarial
femenino;comercio;restaurante;cabecera_san_cristobal;1;60.0;31/07/2017;4500000.0;microempresarial
femenino;industria;fabrica de;la_avanzada;1;1.0;20/09/2016;6800000.0;microempresarial
masculino;comercio;comidas rapidas;villatina;1;8.0;6/10/2016;5000000.0;microempresarial
femenino;industria;fabrica de;popular;1;1.0;16/11/2016;6000000.0;microempresarial
femenino;servicio;cafe e internet;santo_domingo_savio_;2;1.0;14/11/2017;3000000.0;microempresarial
femenino;comercio;variedades;tejelo;3;5.0;13/12/2017;7300000.0;microempresarial
femenino;comercio;comidas rapidas;robledo;2;7.0;16/04/2018;7800000.0;microempresarial
masculino;comercio;legumbreria;moravia;1;4.0;26/04/2017;7300000.0;microempresarial
femenino;servicio;organización y;robledo;2;7.0;11/05/2018;7800000.0;microempresarial
masculino;comercio;almacen de ropa en;hector_abad_gomez;2;5.0;7/11/2018;4000000.0;microempresarial
masculino;comercio;variedades;manrique_central_no._1;2;4.0;23/02/2017;2000000.0;microempresarial
femenino;comercio;tienda;boyaca;1;5.0;19/09/2016;4000000.0;microempresarial
femenino;servicio;tienda;playon_de_los_;2;2.0;18/08/2017;7000000.0;microempresarial
femenino;comercio;tienda;barrio_caicedo;2;9.0;13/07/2017;1500000.0;microempresarial
femenino;servicio;papeleria;el_salvador;3;9.0;5/07/2016;6800000.0;microempresarial
femenino;comercio;almacen de ropa en;popular;2;1.0;28/03/2019;7800000.0;microempresarial
masculino;comercio;tienda;castilla;2;5.0;18/07/2016;1500000.0;microempresarial
femenino;comercio;tienda;buenos_aires;2;9.0;29/12/2017;5000000.0;microempresarial
femenino;industria;fabrica de;aranjuez;3;4.0;16/05/2019;5000000.0;microempresarial
femenino;comercio;comidas rapidas;manrique_oriental;3;3.0;21/05/2018;782000.0;microempresarial
femenino;comercio;restaurante;doce_de_octubre_no.1;2;6.0;10/03/2017;3500000.0;microempresarial
masculino;comercio;fabrica de calzado;moravia;2;4.0;1/03/2016;6000000.0;microempresarial
femenino;servicio;fabrica de;la_floresta;3;12.0;15/02/2016;4000000.0;microempresarial
masculino;comercio;tienda;belen;2;16.0;17/07/2017;5200000.0;microempresarial
femenino;comercio;comidas rapidas;enciso;2;8.0;15/03/2019;8281000.0;microempresarial
masculino;servicio;comidas rapidas;13_de_noviembre;1;8.0;31/05/2019;8000000.0;microempresarial
femenino;servicio;tienda;pedregal;2;6.0;28/09/2016;5000000.0;microempresarial
femenino;comercio;criadero de animales;barrio_caicedo;1;9.0;6/10/2017;73000000.0;microempresarial
femenino;servicio;comidas rapidas;santa_lucia;2;12.0;13/01/2017;6890000.0;microempresarial
femenino;comercio;fabrica de;popular;1;1.0;2/05/2017;7370000.0;microempresarial
masculino;comercio;tienda;cabecera_san_cristobal;1;60.0;3/04/2018;7000000.0;microempresarial
femenino;servicio;comidas rapidas;san_javier_no.1;1;4.0;22/01/2019;6000000.0;microempresarial
masculino;industria;fabrica de;granizal;1;1.0;10/07/2018;6000000.0;microempresarial
femenino;comercio;variedades;campo_valdes_no._1;2;4.0;28/02/2019;6000000.0;microempresarial
femenino;industria;fabrica de;santo_domingo_savio_;1;1.0;19/04/2018;3500000.0;microempresarial
femenino;comercio;alquiler de peliculas;nuevos_conquistadores;1;13.0;25/07/2017;5500000.0;microempresarial
femenino;industria;fabrica de;san_javier_no.1;2;13.0;17/05/2018;7800000.0;microempresarial
femenino;comercio;comidas rapidas;guayabal;3;15.0;30/08/2016;6890000.0;microempresarial
masculino;industria;fabrica de;robledo;1;7.0;21/05/2018;3000000.0;microempresarial
femenino;industria;comidas rapidas;barrio_cristobal;3;12.0;15/06/2016;4000000.0;microempresarial
femenino;industria;fabrica de calzado;enciso;2;8.0;5/08/2016;5000000.0;microempresarial
masculino;comercio;variedades;llanaditas;1;8.0;15/03/2018;2000000.0;microempresarial
femenino;industria;fabrica de;la_milagrosa;3;9.0;10/07/2017;7000000.0;microempresarial
masculino;comercio;variedades;san_diego;3;10.0;28/06/2017;44000000.0;microempresarial
femenino;industria;fabrica de calzado;cabecera_san_antonio_;2;80.0;19/10/2017;7000000.0;microempresarial
femenino;industria;fabrica de;calasanz;3;12.0;7/02/2018;7000000.0;microempresarial
femenino;industria;fabrica de;el_triunfo;1;6.0;28/11/2018;7000000.0;microempresarial
femenino;industria;fabrica de;manrique_oriental;2;3.0;17/08/2017;7377000.0;microempresarial
masculino;comercio;tienda;manrique_oriental;2;3.0;3/08/2017;5000000.0;microempresarial
femenino;comercio;tienda naturista;moravia;2;4.0;1/08/2018;7812420.0;microempresarial
femenino;industria;fabrica de;manrique_central_no._2;3;3.0;31/07/2018;5000000.0;microempresarial
femenino;industria;fabrica de;guayabal;3;15.0;27/01/2017;3000000.0;microempresarial
femenino;comercio;restaurante;el_vergel;2;80.0;25/08/2016;6890000.0;microempresarial
femenino;comercio;variedades;juan_xxiii_la_quiebra;1;13.0;31/01/2017;5500000.0;microempresarial
masculino;industria;fabrica de;manrique_oriental;2;3.0;25/05/2018;7800000.0;microempresarial
femenino;comercio;panaderia;robledo;2;7.0;4/12/2018;1200000.0;microempresarial
femenino;industria;fabrica de;santander;1;6.0;25/01/2017;7000000.0;microempresarial
femenino;comercio;almacen de ropa en;guayabal;3;15.0;9/04/2018;3500000.0;microempresarial
femenino;industria;fabrica de;villa_hermosa;3;8.0;23/07/2018;7800000.0;microempresarial
femenino;industria;fabrica de;robledo;2;7.0;25/10/2017;7300000.0;microempresarial
masculino;industria;marqueteria;naranjal;2;11.0;24/10/2016;5000000.0;microempresarial
femenino;comercio;variedades;lopez_de_mesa;3;7.0;5/02/2018;7800000.0;microempresarial
femenino;servicio;miscelanea;palenque;3;7.0;23/03/2018;7800000.0;microempresarial
masculino;comercio;comidas rapidas;manrique_central_no._1;3;4.0;30/03/2017;7377000.0;microempresarial
femenino;servicio;peluqueria;santander;2;6.0;17/08/2017;7000000.0;microempresarial
masculino;comercio;panaderia;manrique_central_no._1;2;4.0;24/01/2018;3000000.0;microempresarial
femenino;servicio;charcuteria;robledo;3;7.0;26/08/2016;6000000.0;microempresarial
femenino;comercio;almacen de ropa en;villa_del_socorro;2;2.0;26/04/2017;7000000.0;microempresarial
masculino;industria;fabrica de;cabecera_san_antonio_;2;80.0;15/08/2018;4000000.0;microempresarial
femenino;comercio;comidas rapidas;belencito;2;13.0;22/11/2018;3000000.0;microempresarial
masculino;servicio;criadero de animales;buenos_aires;3;9.0;1/09/2017;7377000.0;microempresarial
femenino;industria;fabrica de;villa_del_socorro;1;2.0;4/10/2017;3300000.0;microempresarial
femenino;servicio;peluqueria;castilla;3;5.0;24/03/2017;7000000.0;microempresarial
masculino;comercio;variedades;pedregal;3;6.0;6/02/2018;6400000.0;microempresarial
femenino;comercio;almacen de ropa en;buenos_aires;3;9.0;23/03/2018;7200000.0;microempresarial
femenino;comercio;distribuidora de;manrique_central_no._2;2;3.0;11/11/2016;5000000.0;microempresarial
femenino;comercio;distribuidora de;buenos_aires;3;9.0;13/03/2017;7300000.0;microempresarial
femenino;comercio;variedades;juan_xxiii_la_quiebra;2;13.0;17/11/2017;7377170.0;microempresarial
femenino;comercio;tienda de helados;cabecera_san_antonio_;3;80.0;13/07/2016;3000000.0;microempresarial
femenino;comercio;variedades;manrique_central_no._1;2;4.0;15/02/2017;6000000.0;microempresarial
masculino;comercio;variedades;belen;1;16.0;21/08/2018;4000000.0;microempresarial
femenino;comercio;variedades;manrique_central_no._2;2;3.0;15/03/2019;6000000.0;microempresarial
masculino;servicio;variedades;popular;2;1.0;4/07/2017;3000000.0;microempresarial
femenino;industria;fabrica de;robledo;2;7.0;26/10/2017;6000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;24/11/2017;4000000.0;microempresarial
femenino;industria;fabrica de;popular;2;1.0;17/05/2018;4000000.0;microempresarial
masculino;servicio;barberia;campo_valdes_no._1;3;4.0;9/07/2018;7800000.0;microempresarial
femenino;industria;fabrica de;manrique_central_no._2;1;3.0;26/01/2018;4000000.0;microempresarial
femenino;industria;variedades;doce_de_octubre_no.1;2;6.0;4/09/2017;4000000.0;microempresarial
femenino;comercio;fabrica de calzado;doce_de_octubre_no.1;2;6.0;22/09/2017;7000000.0;microempresarial
femenino;industria;fabrica de;manrique_central_no._1;3;4.0;7/05/2019;4500000.0;microempresarial
femenino;servicio;fabrica de;robledo;2;7.0;20/04/2018;7000000.0;microempresarial
masculino;servicio;barberia;castilla;3;5.0;28/07/2017;7377000.0;microempresarial
masculino;servicio;variedades;enciso;2;8.0;30/01/2017;6000000.0;microempresarial
masculino;comercio;fabrica de helados;boyaca;3;5.0;19/09/2016;6890000.0;microempresarial
femenino;comercio;variedades;enciso;1;8.0;13/06/2018;4000000.0;microempresarial
femenino;servicio;productos de belleza;andalucia;1;2.0;30/10/2018;6000000.0;microempresarial
masculino;servicio;comidas rapidas;moravia;1;4.0;22/08/2016;6000000.0;microempresarial
masculino;comercio;almacen de ropa en;robledo;2;7.0;22/03/2017;4000000.0;microempresarial
femenino;servicio;barberia;cabecera_san_antonio_;3;80.0;4/11/2016;6890000.0;microempresarial
femenino;comercio;tienda;popular;2;1.0;13/06/2016;6890000.0;microempresarial
masculino;servicio;organización y;belen;3;16.0;1/06/2017;7370000.0;microempresarial
femenino;servicio;peluqueria;belen;2;16.0;13/08/2018;7800000.0;microempresarial
femenino;comercio;variedades;campo_valdes_no._1;3;4.0;14/11/2018;7800000.0;microempresarial
femenino;servicio;peluqueria;florencia;3;5.0;19/10/2017;5000000.0;microempresarial
femenino;servicio;venta de pollos;popular;2;1.0;8/11/2016;2500000.0;microempresarial
femenino;servicio;comidas rapidas;robledo;2;7.0;27/04/2016;6890000.0;microempresarial
masculino;agropecuaria;criadero de animales;cabecera_san_cristobal;2;60.0;21/08/2018;7800000.0;agropecuaria
masculino;servicio;peluqueria;blanquizal;1;13.0;4/09/2018;7800000.0;microempresarial
masculino;industria;fabrica de;robledo;1;7.0;28/05/2018;7800000.0;microempresarial
femenino;industria;fabrica de calzado;aranjuez;3;4.0;14/12/2016;4000000.0;microempresarial
masculino;servicio;taller de mecanica;pedregal;3;6.0;14/02/2017;5000000.0;microempresarial
